filename,label,source,duration
real_0080.wav,real,real_010.wav,3
real_0081.wav,real,real_011.wav,3
real_0082.wav,real,real_011.wav,3
real_0083.wav,real,real_011.wav,3
real_0084.wav,real,real_012.wav,3
real_0085.wav,real,real_012.wav,3
real_0086.wav,real,real_012.wav,3
real_0087.wav,real,real_012.wav,3
real_0088.wav,real,real_013.wav,3
real_0089.wav,real,real_013.wav,3
real_0090.wav,real,real_013.wav,3
real_0091.wav,real,real_014.wav,3
real_0092.wav,real,real_014.wav,3
real_0093.wav,real,real_014.wav,3
real_0094.wav,real,real_014.wav,3
real_0095.wav,real,real_015.wav,3
real_0096.wav,real,real_015.wav,3
real_0097.wav,real,real_015.wav,3
real_0098.wav,real,real_016.wav,3
real_0099.wav,real,real_016.wav,3
real_0100.wav,real,real_016.wav,3
real_0101.wav,real,real_016.wav,3
real_0102.wav,real,real_016.wav,3
real_0103.wav,real,real_017.wav,3
real_0104.wav,real,real_017.wav,3
real_0105.wav,real,real_017.wav,3
real_0106.wav,real,real_017.wav,3
real_0107.wav,real,real_018.wav,3
real_0108.wav,real,real_018.wav,3
real_0109.wav,real,real_018.wav,3
real_0110.wav,real,real_018.wav,3
real_0111.wav,real,real_019.wav,3
real_0112.wav,real,real_019.wav,3
real_0113.wav,real,real_019.wav,3
real_0114.wav,real,real_020.wav,3
real_0115.wav,real,real_020.wav,3
real_0116.wav,real,real_020.wav,3
real_0117.wav,real,real_021.wav,3
real_0118.wav,real,real_021.wav,3
real_0119.wav,real,real_021.wav,3
real_0120.wav,real,real_022.wav,3
real_0121.wav,real,real_022.wav,3
real_0122.wav,real,real_022.wav,3
real_0123.wav,real,real_023.wav,3
real_0124.wav,real,real_023.wav,3
real_0125.wav,real,real_023.wav,3
real_0126.wav,real,real_024.wav,3
real_0127.wav,real,real_024.wav,3
real_0128.wav,real,real_024.wav,3
real_0129.wav,real,real_025.wav,3
real_0130.wav,real,real_025.wav,3
real_0131.wav,real,real_025.wav,3
real_0132.wav,real,real_026.wav,3
real_0133.wav,real,real_026.wav,3
real_0134.wav,real,real_026.wav,3
real_0135.wav,real,real_027.wav,3
real_0136.wav,real,real_027.wav,3
real_0137.wav,real,real_027.wav,3
real_0138.wav,real,real_027.wav,3
real_0139.wav,real,real_028.wav,3
real_0140.wav,real,real_028.wav,3
real_0141.wav,real,real_028.wav,3
real_0142.wav,real,real_029.wav,3
real_0143.wav,real,real_029.wav,3
real_0144.wav,real,real_029.wav,3
real_0145.wav,real,real_030.wav,3
real_0146.wav,real,real_030.wav,3
real_0147.wav,real,real_030.wav,3
real_0148.wav,real,real_031.wav,3
real_0149.wav,real,real_031.wav,3
real_0150.wav,real,real_031.wav,3
real_0151.wav,real,real_032.wav,3
real_0152.wav,real,real_032.wav,3
real_0153.wav,real,real_032.wav,3
real_0154.wav,real,real_033.wav,3
real_0155.wav,real,real_033.wav,3
real_0156.wav,real,real_033.wav,3
real_0157.wav,real,real_034.wav,3
real_0158.wav,real,real_034.wav,3
real_0159.wav,real,real_034.wav,3
real_0160.wav,real,real_035.wav,3
real_0161.wav,real,real_035.wav,3
real_0162.wav,real,real_035.wav,3
real_0163.wav,real,real_036.wav,3
real_0164.wav,real,real_036.wav,3
real_0165.wav,real,real_036.wav,3
real_0166.wav,real,real_037.wav,3
real_0167.wav,real,real_037.wav,3
real_0168.wav,real,real_037.wav,3
real_0169.wav,real,real_037.wav,3
real_0170.wav,real,real_038.wav,3
real_0171.wav,real,real_038.wav,3
real_0172.wav,real,real_038.wav,3
real_0173.wav,real,real_038.wav,3
real_0174.wav,real,real_039.wav,3
real_0175.wav,real,real_039.wav,3
real_0176.wav,real,real_039.wav,3
real_0177.wav,real,real_040.wav,3
real_0178.wav,real,real_040.wav,3
real_0179.wav,real,real_040.wav,3
real_0180.wav,real,real_041.wav,3
real_0181.wav,real,real_041.wav,3
real_0182.wav,real,real_041.wav,3
real_0183.wav,real,real_042.wav,3
real_0184.wav,real,real_042.wav,3
real_0185.wav,real,real_042.wav,3
real_0186.wav,real,real_042.wav,3
real_0187.wav,real,real_043.wav,3
real_0188.wav,real,real_043.wav,3
real_0189.wav,real,real_043.wav,3
real_0190.wav,real,real_043.wav,3
real_0191.wav,real,real_044.wav,3
real_0192.wav,real,real_044.wav,3
real_0193.wav,real,real_044.wav,3
real_0194.wav,real,real_045.wav,3
real_0195.wav,real,real_045.wav,3
real_0196.wav,real,real_045.wav,3
real_0197.wav,real,real_046.wav,3
real_0198.wav,real,real_046.wav,3
real_0199.wav,real,real_046.wav,3
real_0200.wav,real,real_047.wav,3
real_0201.wav,real,real_047.wav,3
real_0202.wav,real,real_047.wav,3
real_0203.wav,real,real_048.wav,3
real_0204.wav,real,real_048.wav,3
real_0205.wav,real,real_048.wav,3
real_0206.wav,real,real_049.wav,3
real_0207.wav,real,real_049.wav,3
real_0208.wav,real,real_049.wav,3
real_0209.wav,real,real_049.wav,3
real_0210.wav,real,real_050.wav,3
real_0211.wav,real,real_050.wav,3
real_0212.wav,real,real_050.wav,3
real_0213.wav,real,real_050.wav,3
real_0214.wav,real,real_051.wav,3
real_0215.wav,real,real_051.wav,3
real_0216.wav,real,real_051.wav,3
real_0217.wav,real,real_051.wav,3
real_0218.wav,real,real_052.wav,3
real_0219.wav,real,real_052.wav,3
real_0220.wav,real,real_052.wav,3
real_0221.wav,real,real_052.wav,3
real_0222.wav,real,real_053.wav,3
real_0223.wav,real,real_053.wav,3
real_0224.wav,real,real_053.wav,3
real_0225.wav,real,real_054.wav,3
real_0226.wav,real,real_054.wav,3
real_0227.wav,real,real_054.wav,3
real_0228.wav,real,real_055.wav,3
real_0229.wav,real,real_055.wav,3
real_0230.wav,real,real_055.wav,3
real_0231.wav,real,real_056.wav,3
real_0232.wav,real,real_056.wav,3
real_0233.wav,real,real_056.wav,3
real_0234.wav,real,real_057.wav,3
real_0235.wav,real,real_057.wav,3
real_0236.wav,real,real_057.wav,3
real_0237.wav,real,real_058.wav,3
real_0238.wav,real,real_058.wav,3
real_0239.wav,real,real_059.wav,3
real_0240.wav,real,real_059.wav,3
real_0241.wav,real,real_059.wav,3
real_0242.wav,real,real_059.wav,3
real_0243.wav,real,real_060.wav,3
real_0244.wav,real,real_060.wav,3
real_0245.wav,real,real_060.wav,3
real_0246.wav,real,real_060.wav,3
real_0247.wav,real,real_061.wav,3
real_0248.wav,real,real_061.wav,3
real_0249.wav,real,real_061.wav,3
real_0250.wav,real,real_062.wav,3
real_0251.wav,real,real_062.wav,3
real_0252.wav,real,real_062.wav,3
real_0253.wav,real,real_062.wav,3
real_0254.wav,real,real_063.wav,3
real_0255.wav,real,real_063.wav,3
real_0256.wav,real,real_063.wav,3
real_0257.wav,real,real_063.wav,3
real_0258.wav,real,real_064.wav,3
real_0259.wav,real,real_064.wav,3
real_0260.wav,real,real_064.wav,3
real_0261.wav,real,real_064.wav,3
real_0262.wav,real,real_065.wav,3
real_0263.wav,real,real_065.wav,3
real_0264.wav,real,real_065.wav,3
real_0265.wav,real,real_065.wav,3
real_0266.wav,real,real_066.wav,3
real_0267.wav,real,real_066.wav,3
real_0268.wav,real,real_066.wav,3
real_0269.wav,real,real_067.wav,3
real_0270.wav,real,real_067.wav,3
real_0271.wav,real,real_067.wav,3
real_0272.wav,real,real_067.wav,3
real_0273.wav,real,real_068.wav,3
real_0274.wav,real,real_068.wav,3
real_0275.wav,real,real_068.wav,3
real_0276.wav,real,real_068.wav,3
real_0277.wav,real,real_069.wav,3
real_0278.wav,real,real_069.wav,3
real_0279.wav,real,real_069.wav,3
real_0280.wav,real,real_070.wav,3
real_0281.wav,real,real_070.wav,3
real_0282.wav,real,real_070.wav,3
real_0283.wav,real,real_070.wav,3
real_0284.wav,real,real_071.wav,3
real_0285.wav,real,real_071.wav,3
real_0286.wav,real,real_071.wav,3
real_0287.wav,real,real_071.wav,3
real_0288.wav,real,real_072.wav,3
real_0289.wav,real,real_072.wav,3
real_0290.wav,real,real_072.wav,3
real_0291.wav,real,real_072.wav,3
real_0292.wav,real,real_073.wav,3
real_0293.wav,real,real_073.wav,3
real_0294.wav,real,real_073.wav,3
real_0295.wav,real,real_073.wav,3
real_0296.wav,real,real_074.wav,3
real_0297.wav,real,real_074.wav,3
real_0298.wav,real,real_074.wav,3
real_0299.wav,real,real_074.wav,3
real_0300.wav,real,real_075.wav,3
real_0301.wav,real,real_075.wav,3
real_0302.wav,real,real_075.wav,3
real_0303.wav,real,real_076.wav,3
real_0304.wav,real,real_076.wav,3
real_0305.wav,real,real_076.wav,3
real_0306.wav,real,real_077.wav,3
real_0307.wav,real,real_077.wav,3
real_0308.wav,real,real_077.wav,3
real_0309.wav,real,real_077.wav,3
real_0310.wav,real,real_078.wav,3
real_0311.wav,real,real_078.wav,3
real_0312.wav,real,real_078.wav,3
real_0313.wav,real,real_078.wav,3
real_0314.wav,real,real_079.wav,3
real_0315.wav,real,real_079.wav,3
real_0316.wav,real,real_079.wav,3
real_0317.wav,real,real_080.wav,3
real_0318.wav,real,real_080.wav,3
real_0319.wav,real,real_080.wav,3
real_0320.wav,real,real_080.wav,3
real_0321.wav,real,real_081.wav,3
real_0322.wav,real,real_081.wav,3
real_0323.wav,real,real_081.wav,3
real_0324.wav,real,real_081.wav,3
real_0325.wav,real,real_082.wav,3
real_0326.wav,real,real_082.wav,3
real_0327.wav,real,real_082.wav,3
real_0328.wav,real,real_082.wav,3
real_0329.wav,real,real_083.wav,3
real_0330.wav,real,real_083.wav,3
real_0331.wav,real,real_083.wav,3
real_0332.wav,real,real_084.wav,3
real_0333.wav,real,real_084.wav,3
real_0334.wav,real,real_084.wav,3
real_0335.wav,real,real_085.wav,3
real_0336.wav,real,real_085.wav,3
real_0337.wav,real,real_085.wav,3
real_0338.wav,real,real_085.wav,3
real_0339.wav,real,real_086.wav,3
real_0340.wav,real,real_086.wav,3
real_0341.wav,real,real_086.wav,3
real_0342.wav,real,real_087.wav,3
real_0343.wav,real,real_087.wav,3
real_0344.wav,real,real_087.wav,3
real_0345.wav,real,real_088.wav,3
real_0346.wav,real,real_088.wav,3
real_0347.wav,real,real_088.wav,3
real_0348.wav,real,real_088.wav,3
real_0349.wav,real,real_089.wav,3
real_0350.wav,real,real_089.wav,3
real_0351.wav,real,real_089.wav,3
real_0352.wav,real,real_089.wav,3
real_0353.wav,real,real_090.wav,3
real_0354.wav,real,real_090.wav,3
real_0355.wav,real,real_090.wav,3
real_0356.wav,real,real_091.wav,3
real_0357.wav,real,real_091.wav,3
real_0358.wav,real,real_091.wav,3
real_0359.wav,real,real_091.wav,3
real_0360.wav,real,real_092.wav,3
real_0361.wav,real,real_092.wav,3
real_0362.wav,real,real_092.wav,3
real_0363.wav,real,real_092.wav,3
real_0364.wav,real,real_093.wav,3
real_0365.wav,real,real_093.wav,3
real_0366.wav,real,real_093.wav,3
real_0367.wav,real,real_093.wav,3
real_0368.wav,real,real_094.wav,3
real_0369.wav,real,real_094.wav,3
real_0370.wav,real,real_094.wav,3
real_0371.wav,real,real_094.wav,3
real_0372.wav,real,real_095.wav,3
real_0373.wav,real,real_095.wav,3
real_0374.wav,real,real_095.wav,3
real_0375.wav,real,real_095.wav,3
real_0376.wav,real,real_096.wav,3
real_0377.wav,real,real_096.wav,3
real_0378.wav,real,real_096.wav,3
real_0379.wav,real,real_096.wav,3
real_0380.wav,real,real_097.wav,3
real_0381.wav,real,real_097.wav,3
real_0382.wav,real,real_097.wav,3
real_0383.wav,real,real_098.wav,3
real_0384.wav,real,real_098.wav,3
real_0385.wav,real,real_098.wav,3
real_0386.wav,real,real_098.wav,3
real_0387.wav,real,real_099.wav,3
real_0388.wav,real,real_099.wav,3
real_0389.wav,real,real_099.wav,3
real_0390.wav,real,real_099.wav,3
real_0391.wav,real,real_099.wav,3
real_0392.wav,real,real_100.wav,3
real_0393.wav,real,real_100.wav,3
real_0394.wav,real,real_100.wav,3
real_0395.wav,real,real_100.wav,3
real_0396.wav,real,real_101.wav,3
real_0397.wav,real,real_101.wav,3
real_0398.wav,real,real_101.wav,3
real_0399.wav,real,real_101.wav,3
real_0400.wav,real,real_102.wav,3
real_0401.wav,real,real_102.wav,3
real_0402.wav,real,real_102.wav,3
real_0403.wav,real,real_102.wav,3
real_0404.wav,real,real_103.wav,3
real_0405.wav,real,real_103.wav,3
real_0406.wav,real,real_103.wav,3
real_0407.wav,real,real_104.wav,3
real_0408.wav,real,real_104.wav,3
real_0409.wav,real,real_104.wav,3
real_0410.wav,real,real_104.wav,3
real_0411.wav,real,real_105.wav,3
real_0412.wav,real,real_105.wav,3
real_0413.wav,real,real_105.wav,3
real_0414.wav,real,real_106.wav,3
real_0415.wav,real,real_106.wav,3
real_0416.wav,real,real_106.wav,3
real_0417.wav,real,real_106.wav,3
real_0418.wav,real,real_107.wav,3
real_0419.wav,real,real_107.wav,3
real_0420.wav,real,real_107.wav,3
real_0421.wav,real,real_107.wav,3
real_0422.wav,real,real_108.wav,3
real_0423.wav,real,real_108.wav,3
real_0424.wav,real,real_108.wav,3
real_0425.wav,real,real_109.wav,3
real_0426.wav,real,real_109.wav,3
real_0427.wav,real,real_109.wav,3
real_0428.wav,real,real_110.wav,3
real_0429.wav,real,real_110.wav,3
real_0430.wav,real,real_110.wav,3
real_0431.wav,real,real_111.wav,3
real_0432.wav,real,real_111.wav,3
real_0433.wav,real,real_111.wav,3
real_0434.wav,real,real_112.wav,3
real_0435.wav,real,real_112.wav,3
real_0436.wav,real,real_112.wav,3
real_0437.wav,real,real_113.wav,3
real_0438.wav,real,real_113.wav,3
real_0439.wav,real,real_113.wav,3
real_0440.wav,real,real_114.wav,3
real_0441.wav,real,real_114.wav,3
real_0442.wav,real,real_114.wav,3
real_0443.wav,real,real_115.wav,3
real_0444.wav,real,real_115.wav,3
real_0445.wav,real,real_115.wav,3
real_0446.wav,real,real_116.wav,3
real_0447.wav,real,real_116.wav,3
real_0448.wav,real,real_116.wav,3
real_0449.wav,real,real_117.wav,3
real_0450.wav,real,real_117.wav,3
real_0451.wav,real,real_117.wav,3
real_0452.wav,real,real_117.wav,3
real_0453.wav,real,real_118.wav,3
real_0454.wav,real,real_118.wav,3
real_0455.wav,real,real_118.wav,3
real_0456.wav,real,real_118.wav,3
real_0457.wav,real,real_119.wav,3
real_0458.wav,real,real_119.wav,3
real_0459.wav,real,real_119.wav,3
real_0460.wav,real,real_119.wav,3
real_0461.wav,real,real_119.wav,3
real_0462.wav,real,real_119.wav,3
real_0463.wav,real,real_120.wav,3
real_0464.wav,real,real_120.wav,3
real_0465.wav,real,real_120.wav,3
real_0466.wav,real,real_120.wav,3
real_0467.wav,real,real_121.wav,3
real_0468.wav,real,real_121.wav,3
real_0469.wav,real,real_121.wav,3
real_0470.wav,real,real_122.wav,3
real_0471.wav,real,real_122.wav,3
real_0472.wav,real,real_122.wav,3
real_0473.wav,real,real_122.wav,3
real_0474.wav,real,real_123.wav,3
real_0475.wav,real,real_123.wav,3
real_0476.wav,real,real_123.wav,3
real_0477.wav,real,real_123.wav,3
real_0478.wav,real,real_124.wav,3
real_0479.wav,real,real_124.wav,3
real_0480.wav,real,real_124.wav,3
real_0481.wav,real,real_124.wav,3
real_0482.wav,real,real_125.wav,3
real_0483.wav,real,real_125.wav,3
real_0484.wav,real,real_125.wav,3
real_0485.wav,real,real_125.wav,3
real_0486.wav,real,real_126.wav,3
real_0487.wav,real,real_126.wav,3
real_0488.wav,real,real_126.wav,3
real_0489.wav,real,real_127.wav,3
real_0490.wav,real,real_127.wav,3
real_0491.wav,real,real_127.wav,3
real_0492.wav,real,real_128.wav,3
real_0493.wav,real,real_128.wav,3
real_0494.wav,real,real_128.wav,3
real_0495.wav,real,real_128.wav,3
real_0496.wav,real,real_129.wav,3
real_0497.wav,real,real_129.wav,3
real_0498.wav,real,real_129.wav,3
real_0499.wav,real,real_129.wav,3
real_0500.wav,real,real_130.wav,3
real_0501.wav,real,real_130.wav,3
real_0502.wav,real,real_130.wav,3
real_0503.wav,real,real_131.wav,3
real_0504.wav,real,real_131.wav,3
real_0505.wav,real,real_131.wav,3
real_0506.wav,real,real_132.wav,3
real_0507.wav,real,real_132.wav,3
real_0508.wav,real,real_132.wav,3
real_0509.wav,real,real_132.wav,3
real_0510.wav,real,real_133.wav,3
real_0511.wav,real,real_133.wav,3
real_0512.wav,real,real_133.wav,3
real_0513.wav,real,real_134.wav,3
real_0514.wav,real,real_134.wav,3
real_0515.wav,real,real_134.wav,3
real_0516.wav,real,real_135.wav,3
real_0517.wav,real,real_135.wav,3
real_0518.wav,real,real_135.wav,3
real_0519.wav,real,real_135.wav,3
real_0520.wav,real,real_136.wav,3
real_0521.wav,real,real_136.wav,3
real_0522.wav,real,real_136.wav,3
real_0523.wav,real,real_136.wav,3
real_0524.wav,real,real_137.wav,3
real_0525.wav,real,real_137.wav,3
real_0526.wav,real,real_137.wav,3
real_0527.wav,real,real_137.wav,3
real_0528.wav,real,real_138.wav,3
real_0529.wav,real,real_138.wav,3
real_0530.wav,real,real_138.wav,3
real_0531.wav,real,real_138.wav,3
real_0532.wav,real,real_139.wav,3
real_0533.wav,real,real_139.wav,3
real_0534.wav,real,real_139.wav,3
real_0535.wav,real,real_139.wav,3
real_0536.wav,real,real_140.wav,3
real_0537.wav,real,real_140.wav,3
real_0538.wav,real,real_140.wav,3
real_0539.wav,real,real_141.wav,3
real_0540.wav,real,real_141.wav,3
real_0541.wav,real,real_141.wav,3
real_0542.wav,real,real_141.wav,3
real_0543.wav,real,real_142.wav,3
real_0544.wav,real,real_142.wav,3
real_0545.wav,real,real_142.wav,3
real_0546.wav,real,real_143.wav,3
real_0547.wav,real,real_143.wav,3
real_0548.wav,real,real_143.wav,3
real_0549.wav,real,real_143.wav,3
real_0550.wav,real,real_144.wav,3
real_0551.wav,real,real_144.wav,3
real_0552.wav,real,real_144.wav,3
real_0553.wav,real,real_144.wav,3
real_0554.wav,real,real_145.wav,3
real_0555.wav,real,real_145.wav,3
real_0556.wav,real,real_145.wav,3
real_0557.wav,real,real_145.wav,3
real_0558.wav,real,real_146.wav,3
real_0559.wav,real,real_146.wav,3
real_0560.wav,real,real_146.wav,3
real_0561.wav,real,real_146.wav,3
real_0562.wav,real,real_147.wav,3
real_0563.wav,real,real_147.wav,3
real_0564.wav,real,real_147.wav,3
real_0565.wav,real,real_147.wav,3
real_0566.wav,real,real_148.wav,3
real_0567.wav,real,real_148.wav,3
real_0568.wav,real,real_148.wav,3
real_0569.wav,real,real_148.wav,3
real_0570.wav,real,real_149.wav,3
real_0571.wav,real,real_149.wav,3
real_0572.wav,real,real_149.wav,3
real_0573.wav,real,real_149.wav,3
real_0574.wav,real,real_150.wav,3
real_0575.wav,real,real_150.wav,3
real_0576.wav,real,real_150.wav,3
real_0577.wav,real,real_151.wav,3
real_0578.wav,real,real_151.wav,3
real_0579.wav,real,real_151.wav,3
fake_0001.wav,fake,Customer-Service-Assistant-2026-05-04-19-25-Relax-yaar!-Just-take-a-chai-break-and-everythin.mp3,3
fake_0002.wav,fake,Customer-Service-Assistant-2026-05-04-19-26-Deadlines-approach-ho-rahay-hain-and-I-have-zero.mp3,3
fake_0003.wav,fake,Customer-Service-Assistant-2026-05-04-19-26-Exactly!-Problem-solved.-Ab-kaam-start-kartay-ha.mp3,3
fake_0004.wav,fake,"Customer-Service-Assistant-2026-05-05-09-02-Bas-yaar,-tension-hi-tension-hai-but-I’m-still-c.mp3",3
fake_0005.wav,fake,"Customer-Service-Assistant-2026-05-05-09-06-I’m-so-tired,-aaj-gym-skip-kar-dein-No-way!-Baha.mp3",3
fake_0006.wav,fake,"Customer-Service-Assistant-2026-05-05-09-21-Humza!-Fish-dot-audio-ayk-ay-sa-tool-hay,-jis-sa.mp3",3
fake_0007.wav,fake,"Customer-Service-Assistant-2026-05-05-09-21-Humza!-Fish-dot-audio-ayk-ay-sa-tool-hay,-jis-sa.mp3",3
fake_0008.wav,fake,Customer-Service-Assistant-2026-05-05-09-29-[excited]Dekhen...-baat-ye-hay-kay...-[pause]-Fi.mp3,3
fake_0009.wav,fake,Customer-Service-Assistant-2026-05-05-09-29-[excited]Dekhen...-baat-ye-hay-kay...-[pause]-Fi.mp3,3
fake_0010.wav,fake,Customer-Service-Assistant-2026-05-05-09-29-[excited]Dekhen...-baat-ye-hay-kay...-[pause]-Fi.mp3,3
fake_0011.wav,fake,Customer-Service-Assistant-2026-05-05-09-33-Umm...-[pause]-[clear-throat]-dekho-yaar.-Masla.mp3,3
fake_0012.wav,fake,Customer-Service-Assistant-2026-05-05-09-33-Umm...-[pause]-[clear-throat]-dekho-yaar.-Masla.mp3,3
fake_0013.wav,fake,Customer-Service-Assistant-2026-05-05-09-33-Umm...-[pause]-[clear-throat]-dekho-yaar.-Masla.mp3,3
fake_0014.wav,fake,Customer-Service-Assistant-2026-05-05-10-26-Yaar-I'm-so-tired-—-aaj-kaam-itna-tha-ke-literal.mp3,3
fake_0015.wav,fake,Customer-Service-Assistant-2026-05-05-10-26-Yaar-I'm-so-tired-—-aaj-kaam-itna-tha-ke-literal.mp3,3
fake_0016.wav,fake,Customer-Service-Assistant-2026-05-05-10-36-[excited]-Finally-done!-Itni-hard-work-ke-baad-i.mp3,3
fake_0017.wav,fake,Customer-Service-Assistant-2026-05-05-10-36-[excited]-Finally-done!-Itni-hard-work-ke-baad-i.mp3,3
fake_0018.wav,fake,"Customer-Service-Assistant-2026-05-05-10-40-Ammi-ki-call-aayi-thi,-she-was-asking-when-I'm-c.mp3",3
fake_0019.wav,fake,"Customer-Service-Assistant-2026-05-05-10-42-Dekh,-[छोटा_विराम]-I-think-we-should-split-the-w.mp3",3
fake_0020.wav,fake,"Customer-Service-Assistant-2026-05-05-10-42-Dekh,-[छोटा_विराम]-I-think-we-should-split-the-w.mp3",3
fake_0021.wav,fake,Customer-Service-Assistant-2026-05-05-10-45-[करहाना]-Hostel-mein-light-chali-gayi-[जोर-देकर.mp3,3
fake_0022.wav,fake,Customer-Service-Assistant-2026-05-05-10-45-[करहाना]-Hostel-mein-light-chali-gayi-[जोर-देकर.mp3,3
fake_0023.wav,fake,Customer-Service-Assistant-2026-05-05-10-47-[emphasis]Seriously-I-don't-understand-ye-log-—.mp3,3
fake_0024.wav,fake,Customer-Service-Assistant-2026-05-05-10-47-[emphasis]Seriously-I-don't-understand-ye-log-—.mp3,3
fake_0025.wav,fake,Customer-Service-Assistant-2026-05-05-10-50-Bata-mujhe-—-is-it-normal-ke-pehle-din-se-hi-[em.mp3,3
fake_0026.wav,fake,Customer-Service-Assistant-2026-05-05-10-50-Bata-mujhe-—-is-it-normal-ke-pehle-din-se-hi-[em.mp3,3
fake_0027.wav,fake,Customer-Service-Assistant-2026-05-05-10-54-Maine-socha-tha-ye-easy-hoga-but-[emphasis]hones.mp3,3
fake_0028.wav,fake,Customer-Service-Assistant-2026-05-05-10-54-Maine-socha-tha-ye-easy-hoga-but-[emphasis]hones.mp3,3
fake_0029.wav,fake,Customer-Service-Assistant-2026-05-05-11-03-Log-kehte-hain-it-gets-easier-with-time-—-shayad.mp3,3
fake_0030.wav,fake,Customer-Service-Assistant-2026-05-05-11-03-Log-kehte-hain-it-gets-easier-with-time-—-shayad.mp3,3
fake_0031.wav,fake,Customer-Service-Assistant-2026-05-05-11-05-Okay-I-need-a-break-—-[groan]-brain-kaam-nahi-ka.mp3,3
fake_0032.wav,fake,Customer-Service-Assistant-2026-05-05-11-05-Okay-I-need-a-break-—-[groan]-brain-kaam-nahi-ka.mp3,3
fake_0033.wav,fake,Customer-Service-Assistant-2026-05-05-11-07-Dekh-I-know-tu-busy-hai-but-[ज़ोर]-just-ek-minut.mp3,3
